Time,Longitude,Latitude,Altitude
2024-06-01 17:14:00,-121.18797924821516,-90.0,-6351967.975203322
2024-06-01 17:15:00,-116.10118221623112,-90.0,-6351826.598780663
2024-06-01 17:16:00,-110.69693929864694,-90.0,-6351708.388092367
2024-06-01 17:17:00,-104.9941858046147,-90.0,-6351613.894560928
2024-06-01 17:18:00,-99.03151011027751,-90.0,-6351543.558745558
2024-06-01 17:19:00,-92.86817185323244,-90.0,-6351497.708430626
2024-06-01 17:20:00,-86.581796657271,-90.0,-6351476.557208931
2024-06-01 17:21:00,-80.26235451256528,-90.0,-6351480.203561206
2024-06-01 17:22:00,-74.00327707578329,-90.0,-6351508.630433028
2024-06-01 17:23:00,-67.89172329839634,-90.0,-6351561.705309526
2024-06-01 17:24:00,-62.00037267579023,-90.0,-6351639.180787861
2024-06-01 17:25:00,-56.38247010590278,-90.0,-6351740.6956466995
2024-06-01 17:26:00,-51.07058682795016,-90.0,-6351865.776411436
2024-06-01 17:27:00,-46.078414927223754,-90.0,-6352013.8394132005
2024-06-01 17:28:00,-41.4043478808673,-90.0,-6352184.193338309
2024-06-01 17:29:00,-37.03563154093359,-90.0,-6352376.042264176
2024-06-01 17:30:00,-32.952234797982264,-90.0,-6352588.489175573
2024-06-01 17:31:00,-29.130009188144477,-90.0,-6352820.539953566
2024-06-01 17:32:00,-25.543026541087098,-90.0,-6353071.107827747
2024-06-01 17:33:00,-22.16516765475526,-90.0,-6353339.018278516
2024-06-01 17:34:00,-18.971110315660773,-90.0,-6353623.014375023
2024-06-01 17:35:00,-15.936874578340374,-90.0,-6353921.762530816
2024-06-01 17:36:00,-13.040061789285284,-90.0,-6354233.858654764
2024-06-01 17:37:00,-10.259892880389362,-90.0,-6354557.834674104
2024-06-01 17:38:00,-7.577121842220727,-90.0,-6354892.165400734
2024-06-01 17:39:00,-4.973876022965281,-90.0,-6355235.275709862
2024-06-01 17:40:00,-2.4334567174922137,-90.0,-6355585.547996143
2024-06-01 17:41:00,0.05987940107060692,-90.0,-6355941.329870377
2024-06-01 17:42:00,2.521146239700274,-90.0,-6356300.942056259
2024-06-01 17:43:00,4.964855659468179,-90.0,-6356662.68644512
2024-06-01 17:44:00,7.405243947298573,90.0,-6356479.774226557
2024-06-01 17:45:00,9.856497239481435,90.0,-6356118.89418054
2024-06-01 17:46:00,12.332976838706225,90.0,-6355761.007282115
2024-06-01 17:47:00,14.849445550733417,90.0,-6355407.804848541
2024-06-01 17:48:00,17.421295546311704,90.0,-6355060.95598183
2024-06-01 17:49:00,20.06477663473079,90.0,-6354722.09953039
2024-06-01 17:50:00,22.797220954683606,90.0,-6354392.836213891
2024-06-01 17:51:00,25.637255382020843,90.0,-6354074.720954552
2024-06-01 17:52:00,28.604985665379647,90.0,-6353769.25545654
2024-06-01 17:53:00,31.722125438267277,90.0,-6353477.881069638
2024-06-01 17:54:00,35.01202753282997,90.0,-6353201.971973741
2024-06-01 17:55:00,38.499553437156834,90.0,-6352942.828716384
2024-06-01 17:56:00,42.210689030379456,90.0,-6352701.6721311305
2024-06-01 17:57:00,46.17178298955863,90.0,-6352479.637663028
2024-06-01 17:58:00,50.40825572401742,90.0,-6352277.770123094
2024-06-01 17:59:00,54.94261743795334,90.0,-6352097.018891244
2024-06-01 18:00:00,59.79167294614712,90.0,-6351938.233583157
2024-06-01 18:01:00,64.96291943837447,90.0,-6351802.160194652
2024-06-01 18:02:00,70.45040171934,90.0,-6351689.437734619
2024-06-01 18:03:00,76.23067961424799,90.0,-6351600.595354345
2024-06-01 18:04:00,82.25998942334714,90.0,-6351536.049980719
2024-06-01 18:05:00,88.47391434413986,90.0,-6351496.104457451
2024-06-01 18:06:00,94.79061248096495,90.0,-6351480.946198533
2024-06-01 18:07:00,101.1177306787743,90.0,-6351490.64635599
2024-06-01 18:08:00,107.36181713408459,90.0,-6351525.159503528
2024-06-01 18:09:00,113.43800657929353,90.0,-6351584.323836516
2024-06-01 18:10:00,119.27763236211273,90.0,-6351667.861888132
2024-06-01 18:11:00,124.83229862284344,90.0,-6351775.381760289
2024-06-01 18:12:00,130.0742662908741,90.0,-6351906.378867487
2024-06-01 18:13:00,134.9940537254147,90.0,-6352060.238189996
2024-06-01 18:14:00,139.5965609432964,90.0,-6352236.237032148
2024-06-01 18:15:00,143.8968778571536,90.0,-6352433.548279087
2024-06-01 18:16:00,147.9165280262586,90.0,-6352651.244144363
2024-06-01 18:17:00,151.68048841707142,90.0,-6352888.300397938
2024-06-01 18:18:00,155.21503610155517,90.0,-6353143.601061911
2024-06-01 18:19:00,158.54631854801565,90.0,-6353415.943558681
2024-06-01 18:20:00,161.69948926988695,90.0,-6353704.044292865
2024-06-01 18:21:00,164.69825220690612,90.0,-6354006.544646008
2024-06-01 18:22:00,167.56468428048868,90.0,-6354322.017358934
2024-06-01 18:23:00,170.31923745587412,90.0,-6354648.973273507
2024-06-01 18:24:00,172.9808505573146,90.0,-6354985.868402656
2024-06-01 18:25:00,175.56712405315324,90.0,-6355331.111294286
2024-06-01 18:26:00,178.09452793995052,90.0,-6355683.07065131
2024-06-01 18:27:00,-179.42137530313593,90.0,-6356040.083167332
2024-06-01 18:28:00,-176.9657027331027,90.0,-6356400.461536231
2024-06-01 18:29:00,-174.5240227979848,-90.0,-6356742.125900122
2024-06-01 18:30:00,-172.08212863962146,-90.0,-6356380.13296844
2024-06-01 18:31:00,-169.62581261951496,-90.0,-6356019.898348545
2024-06-01 18:32:00,-167.14064098873214,-90.0,-6355663.123364279
2024-06-01 18:33:00,-164.61172765864154,-90.0,-6355311.492283817
2024-06-01 18:34:00,-162.0235069003409,-90.0,-6354966.664233399
2024-06-01 18:35:00,-159.3595067018406,-90.0,-6354630.265259327
2024-06-01 18:36:00,-156.60212780163778,-90.0,-6354303.88058084
2024-06-01 18:37:00,-153.73243868559135,-90.0,-6353989.047075627
2024-06-01 18:38:00,-150.73000486604826,-90.0,-6353687.246035018
2024-06-01 18:39:00,-147.5727826811716,-90.0,-6353399.89622476
2024-06-01 18:40:00,-144.23712478804433,-90.0,-6353128.347283021
2024-06-01 18:41:00,-140.69796743700425,-90.0,-6352873.873484381
2024-06-01 18:42:00,-136.92929826891162,-90.0,-6352637.66789517
2024-06-01 18:43:00,-132.90503466316866,-90.0,-6352420.836942544
2024-06-01 18:44:00,-128.60046756124376,-90.0,-6352224.395415319
2024-06-01 18:45:00,-123.99442541182266,-90.0,-6352049.2619129885
2024-06-01 18:46:00,-119.0722554356058,-90.0,-6351896.254755479
2024-06-01 18:47:00,-113.82956268041136,-90.0,-6351766.088364197
2024-06-01 18:48:00,-108.27635724262515,-90.0,-6351659.370122308
2024-06-01 18:49:00,-102.44085342505817,-90.0,-6351576.597720252
2024-06-01 18:50:00,-96.37176739531242,-90.0,-6351518.156991851
2024-06-01 18:51:00,-90.13782861465629,-90.0,-6351484.32024319
2024-06-01 18:52:00,-83.82364235034747,-90.0,-6351475.245077394
2024-06-01 18:53:00,-77.52208469902872,-90.0,-6351490.973716143
2024-06-01 18:54:00,-71.32470638641769,-90.0,-6351531.432819001
2024-06-01 18:55:00,-65.31246385353208,-90.0,-6351596.433800474
2024-06-01 18:56:00,-59.548953360923065,-90.0,-6351685.673644646
2024-06-01 18:57:00,-54.077289513209465,-90.0,-6351798.7362162825
2024-06-01 18:58:00,-48.92048020556363,-90.0,-6351935.09406681
2024-06-01 18:59:00,-44.08425669887553,-90.0,-6352094.110732561
2024-06-01 19:00:00,-39.56106549407288,-90.0,-6352275.043521958
2024-06-01 19:01:00,-35.334161868168266,-90.0,-6352477.046786024
2024-06-01 19:02:00,-31.381164944139737,-90.0,-6352699.175666309
2024-06-01 19:03:00,-27.676816332349162,-90.0,-6352940.3903105995
2024-06-01 19:04:00,-24.194937090840114,-90.0,-6353199.560546332
2024-06-01 19:05:00,-20.909703585857404,-90.0,-6353475.470997512
2024-06-01 19:06:00,-17.796401017197386,-90.0,-6353766.826627978
2024-06-01 19:07:00,-14.831804297494937,-90.0,-6354072.258693446
2024-06-01 19:08:00,-11.994308039793605,-90.0,-6354390.331076622
2024-06-01 19:09:00,-9.263896197101362,-90.0,-6354719.546981865
2024-06-01 19:10:00,-6.62201469921955,-90.0,-6355058.355957213
2024-06-01 19:11:00,-4.051389125418665,-90.0,-6355405.161213553
2024-06-01 19:12:00,-1.5358140164228027,-90.0,-6355758.327202867
2024-06-01 19:13:00,0.9400703518587995,-90.0,-6356116.187417925
2024-06-01 19:14:00,3.3910050972264676,-90.0,-6356477.052371397
2024-06-01 19:15:00,5.8313397980029285,90.0,-6356665.410778408
2024-06-01 19:16:00,8.275258385679619,90.0,-6356303.656059685
2024-06-01 19:17:00,10.737004376544162,90.0,-6355944.02137684
2024-06-01 19:18:00,13.2311065619463,90.0,-6355588.206299885
2024-06-01 19:19:00,15.772606108974058,90.0,-6355237.89235332
2024-06-01 19:20:00,18.377284907888388,90.0,-6354894.734910991
2024-06-01 19:21:00,21.06189284622444,90.0,-6354560.355231325
2024-06-01 19:22:00,23.844367981799113,90.0,-6354236.332677601
2024-06-01 19:23:00,26.74403774804626,90.0,-6353924.197164997
2024-06-01 19:24:00,29.78178043456086,90.0,-6353625.421873192
2024-06-01 19:25:00,32.980113087003346,90.0,-6353341.416262768
2024-06-01 19:26:00,36.36315353931235,90.0,-6353073.519427291
2024-06-01 19:27:00,39.95637961145072,90.0,-6352822.993813053
2024-06-01 19:28:00,43.786078357291636,90.0,-6352591.019332761
2024-06-01 19:29:00,47.878346705989046,90.0,-6352378.687897588
2024-06-01 19:30:00,52.2574829769274,90.0,-6352186.998387723
2024-06-01 19:31:00,56.94361850974384,90.0,-6352016.852079645
2024-06-01 19:32:00,61.94951570167435,90.0,-6351869.048544177
2024-06-01 19:33:00,67.27664669474862,90.0,-6351744.282028007
2024-06-01 19:34:00,72.91099383653962,90.0,-6351643.138327402
2024-06-01 19:35:00,78.81944128867173,90.0,-6351566.092162587
2024-06-01 19:36:00,84.94799656185836,90.0,-6351513.505058058
2024-06-01 19:37:00,91.22310610873633,90.0,-6351485.623733251
2024-06-01 19:38:00,97.55674249500176,90.0,-6351482.579006514
2024-06-01 19:39:00,103.8547645308276,90.0,-6351504.385214287
2024-06-01 19:40:00,110.0267744975705,90.0,-6351550.940146595
2024-06-01 19:41:00,115.99505083065316,90.0,-6351622.025498754
2024-06-01 19:42:00,121.70053762043516,90.0,-6351717.307838868
2024-06-01 19:43:00,127.10506044199661,90.0,-6351836.34008919
2024-06-01 19:44:00,132.19020111179591,90.0,-6351978.563518844
2024-06-01 19:45:00,136.9540144649156,90.0,-6352143.310244057
2024-06-01 19:46:00,141.4068763770424,90.0,-6352329.80623028
2024-06-01 19:47:00,145.56743787424398,90.0,-6352537.174789704
2024-06-01 19:48:00,149.45922586134412,90.0,-6352764.440564373
2024-06-01 19:49:00,153.10807196680426,90.0,-6353010.533983916
2024-06-01 19:50:00,156.54033002216394,90.0,-6353274.296184229
2024-06-01 19:51:00,159.7817424517803,90.0,-6353554.48436931
2024-06-01 19:52:00,162.85679339530526,90.0,-6353849.777597808
2024-06-01 19:53:00,165.7884029988936,90.0,-6354158.782969409
2024-06-01 19:54:00,168.59784788244596,90.0,-6354480.042186407
2024-06-01 19:55:00,171.30482384392826,90.0,-6354812.038459791
2024-06-01 19:56:00,173.92759303112385,90.0,-6355153.203726664
2024-06-01 19:57:00,176.48317775767012,90.0,-6355501.926144007
2024-06-01 19:58:00,178.98757741577245,90.0,-6355856.557818837
2024-06-01 19:59:00,-178.54400523634135,90.0,-6356215.422734167
2024-06-01 20:00:00,-176.09693564273798,90.0,-6356576.824826801
2024-06-01 20:01:00,-173.65691994716417,-90.0,-6356565.572318203
2024-06-01 20:02:00,-171.2097789962743,-90.0,-6356204.223261564
2024-06-01 20:03:00,-168.74122307769574,-90.0,-6355845.46339225
2024-06-01 20:04:00,-166.23662625346464,-90.0,-6355490.986741599
2024-06-01 20:05:00,-163.6807995371749,-90.0,-6355142.466328545
2024-06-01 20:06:00,-161.057763526606,-90.0,-6354801.546139745
2024-06-01 20:07:00,-158.35052362629335,-90.0,-6354469.833279433
2024-06-01 20:08:00,-155.54085515693464,-90.0,-6354148.890331274
